dims_op_pl_eoweb1_XXXXB00000000355073735692	01	2013-07-10 09:05:36.000	Rodawald	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000353691513857/dims_op_pl_dfd_//AIRRS.INF	POLYGON((11.770031 50.827732, 11.665478 50.743048, 11.623844 50.765423, 11.731646 50.851746, 11.770031 50.827732))	2013-07-10 09:05:36.000	2013-07-10 09:07:58.980	2014-04-10 11:34:19.000	2014-04-11 15:07:04.753
dims_op_pl_eoweb1_XXXXB00000000355073735697	01	2013-07-10 09:13:47.000	Rodawald	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000353691514197/dims_op_pl_dfd_//AIRRS.INF	POLYGON((11.62133 50.763084, 11.728845 50.849524, 11.771988 50.829472, 11.667155 50.743455, 11.62133 50.763084))	2013-07-10 09:13:47.000	2013-07-10 09:16:07.980	2014-04-10 11:40:54.000	2014-04-11 15:10:56.934
dims_op_pl_eoweb1_XXXXB00000000355073735699	01	2013-07-10 09:22:16.000	Rodawald	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000353691514795/dims_op_pl_dfd_//AIRRS.INF	POLYGON((11.770053 50.82771, 11.665791 50.74335, 11.62454 50.765903, 11.731001 50.851211, 11.770053 50.82771))	2013-07-10 09:22:16.000	2013-07-10 09:24:36.980	2014-04-10 12:02:19.000	2014-04-11 15:11:26.682
dims_op_pl_eoweb1_XXXXB00000000379978326901	01	2014-07-03 09:03:43.000	Wallerfing	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000370797131094/dims_op_pl_dfd_//AIRRS.INF	POLYGON((12.896425 48.729504, 12.874362 48.676949, 12.828418 48.685923, 12.84817 48.737503, 12.896425 48.729504))	2014-07-03 09:03:43.000	2014-07-03 09:04:53.980	2014-11-06 13:43:37.000	2015-01-21 17:16:42.815
dims_op_pl_eoweb1_XXXXB00000000379978326911	01	2014-07-03 09:14:14.000	Wallerfing	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000370797131459/dims_op_pl_dfd_//AIRRS.INF	POLYGON((12.896498 48.729492, 12.874437 48.676937, 12.828482 48.685913, 12.848216 48.737496, 12.896498 48.729492))	2014-07-03 09:14:14.000	2014-07-03 09:15:24.980	2014-11-06 14:26:53.000	2015-01-21 17:17:24.905
dims_op_pl_eoweb1_XXXXB00000000379978326913	01	2014-07-03 09:35:04.000	Wallerfing	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000370797131671/dims_op_pl_dfd_//AIRRS.INF	POLYGON((12.896982 48.726258, 12.880145 48.683563, 12.834675 48.695641, 12.848432 48.731935, 12.896982 48.726258))	2014-07-03 09:35:04.000	2014-07-03 09:36:05.980	2014-11-06 15:16:21.000	2015-01-21 17:17:33.661
dims_op_pl_eoweb1_XXXXB00000000379978326921	01	2014-07-03 08:21:08.000	Wallerfing	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000370797130553/dims_op_pl_dfd_//AIRRS.INF	POLYGON((12.896265 48.72953, 12.874206 48.676975, 12.828293 48.685943, 12.848039 48.737525, 12.896265 48.72953))	2014-07-03 08:21:08.000	2014-07-03 08:22:17.980	2014-11-06 12:07:06.000	2015-01-21 17:18:53.726
dims_op_pl_eoweb1_XXXXB00000000379978326923	01	2014-07-03 08:53:07.000	Wallerfing	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000370797130845/dims_op_pl_dfd_//AIRRS.INF	POLYGON((12.896678 48.729462, 12.874635 48.676905, 12.828673 48.685881, 12.848436 48.73746, 12.896678 48.729462))	2014-07-03 08:53:07.000	2014-07-03 08:54:17.980	2014-11-06 13:21:32.000	2015-01-21 17:19:12.452
dims_op_pl_eoweb1_XXXXB00000000379978326927	01	2014-05-12 11:33:48.000	Wallerfing	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000367779091923/dims_op_pl_dfd_//AIRRS.INF	POLYGON((12.896285 48.729395, 12.873548 48.674947, 12.828203 48.685547, 12.848677 48.739015, 12.896285 48.729395))	2014-05-12 11:33:48.000	2014-05-12 11:35:01.980	2014-09-23 18:58:26.000	2015-01-21 17:19:39.210
dims_op_pl_eoweb1_XXXXB00000000379978326929	01	2014-05-12 11:43:43.000	Wallerfing	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000367779092115/dims_op_pl_dfd_//AIRRS.INF	POLYGON((12.896271 48.729436, 12.873301 48.674376, 12.827563 48.684697, 12.848496 48.739344, 12.896271 48.729436))	2014-05-12 11:43:43.000	2014-05-12 11:44:56.980	2014-09-23 19:22:02.000	2015-01-21 17:19:46.929
dims_op_pl_eoweb1_XXXXB00000000379978326935	01	2014-05-12 11:54:08.000	Wallerfing	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000367779092302/dims_op_pl_dfd_//AIRRS.INF	POLYGON((12.896079 48.729428, 12.87335 48.674979, 12.828005 48.685579, 12.848474 48.739048, 12.896079 48.729428))	2014-05-12 11:54:08.000	2014-05-12 11:55:20.980	2014-09-23 19:43:46.000	2015-01-21 17:20:35.050
dims_op_pl_eoweb1_XXXXB00000000379978326937	01	2014-05-22 07:36:40.000	Wallerfing	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000367779103004/dims_op_pl_dfd_//AIRRS.INF	POLYGON((12.89449 48.726434, 12.87454 48.67841, 12.829484 48.689114, 12.84601 48.732313, 12.89449 48.726434))	2014-05-22 07:36:40.000	2014-05-22 07:37:44.980	2014-09-24 09:40:05.000	2015-01-21 17:20:49.740
dims_op_pl_eoweb1_XXXXB00000000379978326939	01	2014-05-22 07:46:12.000	Wallerfing	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000367779103527/dims_op_pl_dfd_//AIRRS.INF	POLYGON((12.894771 48.726388, 12.874834 48.678362, 12.829762 48.689069, 12.846284 48.732268, 12.894771 48.726388))	2014-05-22 07:46:12.000	2014-05-22 07:47:16.980	2014-09-24 10:06:36.000	2015-01-21 17:21:26.620
dims_op_pl_eoweb1_XXXXB00000000379978326941	01	2014-05-22 07:55:30.000	Wallerfing	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000367779106119/dims_op_pl_dfd_//AIRRS.INF	POLYGON((12.895166 48.726324, 12.875246 48.678294, 12.830179 48.689001, 12.846697 48.732201, 12.895166 48.726324))	2014-05-22 07:55:30.000	2014-05-22 07:56:34.980	2014-09-24 12:43:09.000	2015-01-21 17:21:30.878
dims_op_pl_eoweb1_XXXXB00000000379978326943	01	2014-05-22 08:20:46.000	Wallerfing	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000367779108288/dims_op_pl_dfd_//AIRRS.INF	POLYGON((12.89606 48.726177, 12.876216 48.678135, 12.831075 48.688854, 12.847597 48.732054, 12.89606 48.726177))	2014-05-22 08:20:46.000	2014-05-22 08:21:50.980	2014-09-24 14:40:03.000	2015-01-21 17:22:07.198
dims_op_pl_eoweb1_XXXXB00000000379978326945	01	2014-05-22 08:29:08.000	Wallerfing	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000367779108513/dims_op_pl_dfd_//AIRRS.INF	POLYGON((12.896491 48.726106, 12.8767 48.678056, 12.831498 48.688785, 12.84802 48.731985, 12.896491 48.726106))	2014-05-22 08:29:08.000	2014-05-22 08:30:12.980	2014-09-24 15:00:10.000	2015-01-21 17:23:01.501
dims_op_pl_eoweb1_XXXXB00000000379978326947	01	2014-05-22 08:37:23.000	Wallerfing	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000367779108953/dims_op_pl_dfd_//AIRRS.INF	POLYGON((12.896886 48.726042, 12.877164 48.67798, 12.831884 48.688722, 12.848413 48.731921, 12.896886 48.726042))	2014-05-22 08:37:23.000	2014-05-22 08:38:29.980	2014-09-24 15:17:56.000	2015-01-21 17:23:05.392
dims_op_pl_eoweb1_XXXXB00000000379978326949	01	2014-05-22 08:51:48.000	Wallerfing	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000367779110158/dims_op_pl_dfd_//AIRRS.INF	POLYGON((12.896272 48.730152, 12.873866 48.676863, 12.828128 48.685935, 12.84815 48.738259, 12.896272 48.730152))	2014-05-22 08:51:48.000	2014-05-22 08:52:58.980	2014-09-24 15:47:02.000	2015-01-21 17:24:28.373
dims_op_pl_eoweb1_XXXXB00000000379978326951	01	2014-06-03 07:31:16.000	Wallerfing	AIRRS.INF:/dims_op_pl_dfd_XXXXB00000000370255273367/dims_op_pl_dfd_//AIRRS.INF	POLYGON((12.896363 48.729636, 12.875961 48.679847, 12.829327 48.688875, 12.848099 48.738186, 12.896363 48.729636))	2014-06-03 07:31:16.000	2014-06-03 07:32:21.980	2014-09-26 13:51:23.000	2015-01-21 17:24:51.903
